brand,model,seller_type,fuel_type,transmission_type,avg_cost_price,vehicle_age,km_driven,mileage,max_power,seats,selling_price
Ford,Figo,Dealer,Petrol,Manual,741000.0,9,48507,15.6,70.0,5,270000
Hyundai,Grand,Individual,Petrol,Manual,692000.0,3,18000,18.9,81.86,5,490000
Skoda,Rapid,Dealer,Diesel,Automatic,1228091.836734694,4,47000,21.72,108.6,5,1075000
Hyundai,Santro,Individual,Petrol,Manual,615000.0,2,18000,20.3,68.0,5,450000
Tata,Nexon,Individual,Diesel,Manual,1373500.0,3,26000,21.5,108.5,5,950000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,6,112000,26.59,74.0,5,550000
Maruti,Alto,Individual,Petrol,Manual,392000.0,7,44000,22.74,47.3,5,225000
Honda,City,Individual,Petrol,Automatic,1490500.0,17,170000,12.0,100.0,5,150000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,7,115000,12.99,100.0,7,990000
Mahindra,Scorpio,Individual,Diesel,Manual,1681000.0,6,120000,15.4,120.0,7,910000
Ford,Ecosport,Dealer,Petrol,Automatic,1171862.9283489096,3,23540,14.8,121.36,5,1025000
Maruti,Baleno,Dealer,Diesel,Manual,869356.8464730291,4,39000,27.39,74.0,5,695000
Hyundai,i20,Dealer,Diesel,Manual,1126000.0,9,94000,23.0,90.0,5,390000
Maruti,Wagon R,Individual,CNG,Manual,618558.6145648313,7,90000,26.6,58.16,5,300000
Honda,City,Dealer,Petrol,Manual,1584000.0,4,70000,17.4,117.3,5,880000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,8,90000,23.4,74.0,5,460000
Hyundai,Grand,Dealer,Petrol,Manual,724000.0,7,17000,18.9,81.86,5,435000
Ford,Ecosport,Dealer,Petrol,Automatic,1204500.0,6,61000,14.7,120.69,5,725000
Maruti,Swift Dzire,Individual,Petrol,Manual,895000.0,5,50000,20.85,83.14,5,580000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,10,100000,17.8,75.0,5,330000
Honda,City,Dealer,Petrol,Manual,1584000.0,9,33000,17.4,117.3,5,675000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,6,102000,25.2,74.0,5,550000
Maruti,Swift,Individual,Petrol,Manual,785000.0,6,85000,20.4,81.8,5,550000
Tata,Nexon,Individual,Diesel,Manual,1195000.0,3,66817,21.5,108.5,5,665000
Maruti,Eeco,Dealer,Petrol,Manual,504500.0,4,27000,15.37,73.0,5,410000
Maruti,Wagon R,Dealer,Petrol,Manual,667500.0,13,89430,18.9,67.0,5,249000
Honda,Amaze,Dealer,Petrol,Manual,885500.0,5,79000,18.0,86.7,5,490000
Hyundai,Verna,Individual,Diesel,Automatic,1609500.0,3,28000,22.0,126.2,5,1300000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,11,58980,12.8,102.0,8,450000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,5,70000,19.87,83.8,5,580000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,2,10000,23.95,67.05,5,360000
Hyundai,Creta,Dealer,Diesel,Automatic,1630728.5714285714,4,60008,17.01,126.2,5,975000
Honda,City,Dealer,Petrol,Manual,1584000.0,4,28000,17.4,117.3,5,880000
Maruti,Swift Dzire,Individual,Diesel,Automatic,832947.2891566264,4,50000,28.4,74.02,5,850000
Volkswagen,Vento,Dealer,Diesel,Manual,1329465.9090909092,10,74000,20.54,103.6,5,415000
Isuzu,MUX,Dealer,Diesel,Automatic,3359500.0,2,34000,13.8,174.57,7,2300000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,4,46000,15.11,103.6,5,790000
Maruti,Wagon R,Dealer,Petrol,Automatic,613500.0,5,44000,20.51,67.0,5,340000
Audi,A4,Individual,Diesel,Automatic,5257923.076923077,7,49000,17.11,174.33,5,1850000
Nissan,X-Trail,Dealer,Diesel,Manual,2276000.0,9,95000,14.42,147.6,5,595000
Renault,Triber,Individual,Petrol,Manual,753000.0,2,7100,20.0,72.0,7,710000
Hyundai,i20,Dealer,Petrol,Manual,1081004.213483146,2,30000,18.6,81.86,5,675000
Hyundai,i20,Individual,Petrol,Automatic,1106000.0,3,40000,17.4,81.86,5,790000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,6,23000,20.14,88.8,5,545000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,6,42000,20.14,88.8,5,640000
Maruti,Celerio,Dealer,Petrol,Manual,627500.0,5,36545,23.1,67.04,5,450000
Ford,Aspire,Dealer,Diesel,Manual,910508.7719298245,6,38000,25.83,99.0,5,550000
Maruti,Alto,Dealer,Petrol,Manual,411202.7027027027,12,35000,19.7,46.3,5,220000
Toyota,Innova,Individual,Diesel,Manual,2486142.8571428573,10,120000,12.8,102.0,8,450000
Maruti,Swift Dzire,Individual,Petrol,Manual,861500.0,2,5000,21.21,81.8,5,730000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,13,40000,19.7,46.3,5,180000
Maruti,Swift,Dealer,Petrol,Manual,765000.0,3,30000,20.4,81.8,5,480000
Tata,Tigor,Individual,Petrol,Manual,735500.0,3,70000,20.3,84.0,5,450000
Honda,City,Dealer,Petrol,Manual,1474000.0,7,40000,17.4,117.3,5,650000
Skoda,Rapid,Individual,Diesel,Manual,1228091.836734694,4,50000,21.13,108.6,5,950000
Honda,City,Individual,Petrol,Automatic,1494500.0,11,54000,16.8,118.0,5,310000
Hyundai,i20,Individual,Petrol,Manual,1106000.0,8,30000,18.5,82.85,5,430000
Mahindra,Scorpio,Dealer,Diesel,Manual,1730985.3556485353,11,58200,12.05,120.0,8,465000
Hyundai,Grand,Dealer,Petrol,Manual,652500.0,3,10000,18.9,81.86,5,475000
Maruti,Baleno,Dealer,Diesel,Manual,869356.8464730291,4,45000,27.39,74.0,5,675000
Honda,City,Dealer,Petrol,Automatic,1494500.0,6,64700,18.0,117.3,5,690000
Skoda,Octavia,Dealer,Petrol,Automatic,4569000.0,6,39900,14.7,177.5,5,935000
Maruti,Ciaz,Dealer,Petrol,Automatic,1173000.0,4,54500,19.12,91.1,5,730000
Honda,City,Individual,Petrol,Automatic,1494500.0,9,60000,16.8,116.4,5,425000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,11,80000,17.8,75.0,5,270000
Maruti,Ciaz,Individual,Petrol,Manual,1193500.0,6,35000,20.73,91.1,5,600000
Honda,WR-V,Dealer,Diesel,Manual,1284000.0,3,68000,25.5,98.6,5,955000
Maruti,Celerio,Individual,Petrol,Manual,593000.0,2,52000,23.1,67.04,5,400000
Kia,Carnival,Dealer,Diesel,Automatic,3758500.0,1,7000,14.11,197.2,7,3250000
Maruti,Celerio,Individual,Petrol,Manual,624000.0,3,15000,21.63,67.05,5,485000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,6,50000,22.74,47.3,5,230000
Renault,KWID,Dealer,Petrol,Manual,506758.6206896552,5,38000,25.17,53.3,5,375000
Honda,City,Individual,Petrol,Manual,1519207.8825347759,15,120000,17.7,78.0,5,200000
Ford,Figo,Individual,Diesel,Manual,961000.0,10,82000,20.0,68.0,5,290000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,5,39000,20.14,88.0,5,550000
Audi,A6,Dealer,Diesel,Automatic,6801100.0,6,46821,17.68,174.33,5,2200000
Volkswagen,Polo,Dealer,Petrol,Manual,974000.0,3,50000,18.78,75.0,5,725000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,16,100000,19.7,46.3,5,100000
Toyota,Innova,Individual,Diesel,Manual,2467000.0,5,60000,13.68,147.8,7,1770000
Tata,Hexa,Individual,Diesel,Automatic,1410000.0,4,50000,17.6,153.86,7,1223000
Honda,Civic,Individual,Petrol,Manual,2307320.754716981,14,20000,13.5,130.0,5,265000
Ford,Endeavour,Dealer,Diesel,Automatic,4170500.0,5,89000,12.62,158.0,7,2195000
Jaguar,XF,Dealer,Diesel,Automatic,6813000.0,7,43000,16.36,187.7,5,2075000
Mahindra,Scorpio,Dealer,Diesel,Manual,1703500.0,7,113000,15.4,75.0,7,685000
Honda,Jazz,Dealer,Petrol,Manual,1051500.0,5,49000,18.7,88.7,5,575000
Volkswagen,Vento,Dealer,Petrol,Automatic,1346000.0,8,45000,14.4,103.6,5,465000
Toyota,Fortuner,Dealer,Diesel,Manual,4217000.0,4,55000,12.55,168.5,7,2695000
Maruti,Celerio,Individual,CNG,Manual,636000.0,4,20000,31.79,58.33,5,475000
Volkswagen,Polo,Dealer,Petrol,Automatic,974000.0,5,29200,17.21,103.5,5,790000
Audi,A4,Dealer,Diesel,Automatic,5257923.076923077,9,60000,16.55,147.51,5,1045000
Mercedes-Benz,GL-Class,Dealer,Diesel,Automatic,7452000.0,5,40000,17.9,168.0,5,3500000
BMW,3,Dealer,Diesel,Automatic,5806500.0,7,69000,18.88,184.0,5,2150000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,5,54000,28.4,74.0,5,610000
Skoda,Rapid,Dealer,Diesel,Manual,1228091.836734694,7,65598,21.14,103.6,5,465000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,12,80000,19.7,46.3,5,125000
Maruti,Wagon R,Dealer,CNG,Manual,600500.0,8,55000,26.6,58.16,5,265000
Maruti,Ertiga,Individual,Diesel,Manual,1038372.0,5,40000,24.52,88.5,7,810000
Toyota,Fortuner,Dealer,Diesel,Automatic,4213500.0,7,151768,12.55,168.7,7,1550000
Skoda,Rapid,Individual,Petrol,Manual,1165000.0,8,45000,15.0,103.6,5,625000
Honda,Amaze,Individual,Diesel,Manual,1063500.0,8,80000,25.8,98.6,5,420000
BMW,5,Dealer,Diesel,Automatic,7793500.0,8,69000,18.12,190.0,5,1575000
Honda,City,Individual,Diesel,Manual,1629000.0,6,110000,25.1,98.6,5,730000
Hyundai,Tucson,Individual,Diesel,Manual,3260000.0,4,70000,18.42,182.46,5,1700000
Honda,CR-V,Dealer,Petrol,Automatic,3612000.0,14,152358,10.1,152.0,5,600000
Honda,City,Dealer,Diesel,Manual,1616000.0,7,80633,26.0,98.6,5,575000
Toyota,Innova,Dealer,Diesel,Manual,2619000.0,4,74030,13.68,147.51,7,1150000
Mahindra,Thar,Dealer,Diesel,Manual,1560500.0,2,5000,16.55,105.0,6,975000
Maruti,Wagon R,Individual,Petrol,Manual,651500.0,6,25000,20.51,67.04,5,400000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,8,80000,23.4,74.0,5,475000
Hyundai,i10,Dealer,Petrol,Automatic,713826.6666666667,10,74703,16.95,78.9,5,400000
Maruti,Celerio,Individual,Petrol,Automatic,627500.0,6,10000,23.1,67.04,5,410000
Hyundai,i20,Individual,Petrol,Automatic,1024000.0,3,10000,17.4,81.86,5,750000
Maruti,Wagon R,Individual,Petrol,Manual,605500.0,11,150821,18.9,67.1,5,160000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,9,198000,12.8,102.0,7,1125000
Hyundai,i20,Dealer,Petrol,Manual,1112000.0,4,18000,18.6,81.83,5,725000
Ford,Ecosport,Dealer,Diesel,Manual,1171862.9283489096,7,71425,22.7,89.84,5,571000
Ford,Figo,Dealer,Petrol,Manual,741000.0,9,48000,15.6,70.0,5,295000
Skoda,Octavia,Individual,Diesel,Manual,4382312.5,14,120000,18.7,66.0,5,271000
BMW,5,Dealer,Diesel,Automatic,7837500.0,5,75000,22.48,187.74,5,2600000
Honda,City,Dealer,Petrol,Manual,1514500.0,10,130000,17.0,118.0,5,350000
Hyundai,i20,Dealer,Petrol,Manual,1067000.0,5,20000,17.0,80.0,5,615000
Hyundai,Creta,Dealer,Petrol,Manual,1605500.0,6,13000,15.29,121.3,5,950000
Ford,Ecosport,Individual,Diesel,Manual,1198500.0,3,20000,23.0,98.96,5,999000
Skoda,Octavia,Dealer,Petrol,Automatic,4569000.0,5,30000,14.7,177.5,5,1050000
Maruti,Swift Dzire,Trustmark Dealer,Petrol,Manual,824000.0,6,19238,20.85,83.14,5,490000
Maruti,Swift,Dealer,Diesel,Automatic,774671.5686274511,3,38815,28.4,74.0,5,775000
Skoda,Superb,Dealer,Petrol,Automatic,3819000.0,10,71000,13.7,157.75,5,465000
Toyota,Fortuner,Individual,Diesel,Manual,4213500.0,4,66000,14.24,174.5,7,2500000
Maruti,Alto,Dealer,Petrol,Manual,409500.0,7,56641,22.05,47.3,5,185000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,7,90000,23.4,74.0,5,465000
Maruti,Wagon R,Individual,Petrol,Manual,602000.0,9,70000,18.9,67.1,5,210000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,4,30000,28.4,74.02,5,650000
Hyundai,Santro,Dealer,Petrol,Manual,639939.0243902439,11,50503,17.92,62.1,5,190000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,6,50000,26.59,74.0,5,475000
Maruti,Ertiga,Dealer,Petrol,Manual,1076000.0,7,36000,16.02,93.7,7,645000
BMW,6,Dealer,Diesel,Automatic,8844500.0,3,11000,17.09,261.4,4,5600000
Renault,KWID,Individual,Petrol,Manual,527000.0,7,40000,25.17,53.3,5,250000
Honda,City,Individual,Diesel,Manual,1616000.0,4,120000,26.0,98.6,5,750000
Mahindra,Scorpio,Individual,Diesel,Manual,1673000.0,4,70000,15.4,120.0,7,900000
Mahindra,XUV500,Individual,Diesel,Automatic,2076000.0,5,40000,16.0,140.0,7,1100000
BMW,3,Dealer,Diesel,Automatic,5476000.0,9,91000,18.88,184.0,5,1100000
Hyundai,i20,Individual,Petrol,Manual,1072000.0,4,20000,18.6,81.83,5,600000
Maruti,Wagon R,Individual,Petrol,Manual,602000.0,6,33860,20.51,67.04,5,325000
Maruti,Wagon R,Individual,Petrol,Automatic,630000.0,3,47000,20.51,67.0,5,415000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,7,150000,19.01,108.45,5,485000
Maruti,Ertiga,Individual,Petrol,Manual,1010000.0,3,50000,17.5,91.1,7,760000
Maruti,Swift Dzire,Individual,Petrol,Manual,634500.0,3,60000,19.95,81.8,5,400000
Hyundai,Grand,Dealer,Petrol,Manual,724000.0,5,51000,18.9,82.0,5,530000
Hyundai,i20,Dealer,Petrol,Manual,1056500.0,7,40000,17.0,80.0,5,475000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,9,60000,22.07,73.9,5,260000
Honda,City,Dealer,Petrol,Manual,1584000.0,11,34178,17.0,118.0,5,430000
Maruti,Swift,Dealer,Petrol,Manual,786000.0,13,93000,16.1,88.2,5,165000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,4,27000,28.4,74.02,5,875000
Mercedes-Benz,S-Class,Dealer,Diesel,Automatic,17500000.0,10,49000,13.5,254.79,5,1700000
Hyundai,i20,Individual,Petrol,Manual,1051000.0,6,35000,18.6,81.83,5,525000
Maruti,Swift Dzire,Dealer,Petrol,Manual,913000.0,8,72647,19.1,85.8,5,500000
Renault,KWID,Dealer,Petrol,Manual,551000.0,5,30000,22.3,53.26,5,375000
Honda,Civic,Dealer,Petrol,Manual,2441000.0,13,66000,14.8,130.2,5,414000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,6,5000,20.36,78.9,5,400000
Ford,Ecosport,Individual,Diesel,Manual,1228500.0,5,37000,22.77,98.59,5,850000
Maruti,Swift,Dealer,Petrol,Manual,786000.0,4,47050,21.21,81.8,5,530000
Datsun,redi-GO,Dealer,Petrol,Manual,516000.0,5,7001,21.7,67.05,5,325000
Maruti,Celerio,Dealer,Petrol,Automatic,627500.0,7,50000,23.1,67.04,5,440000
Ford,Figo,Dealer,Diesel,Manual,961000.0,8,45000,20.0,68.1,5,375000
Toyota,Fortuner,Dealer,Diesel,Manual,4217000.0,8,127000,11.5,171.0,7,1450000
Maruti,Wagon R,Dealer,CNG,Manual,614000.0,5,53000,33.54,67.04,5,380000
Hyundai,Santro,Individual,Petrol,Manual,639939.0243902439,10,65000,17.92,62.1,5,310000
Hyundai,Santro,Dealer,Petrol,Manual,639939.0243902439,8,64000,17.92,62.1,5,240000
Maruti,S-Presso,Individual,Petrol,Manual,482500.0,1,1200,21.7,67.0,5,500000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,12,214000,12.99,100.6,7,525000
Honda,Amaze,Dealer,Petrol,Automatic,885500.0,7,35000,15.5,86.7,5,425000
Volkswagen,Vento,Dealer,Petrol,Automatic,1346000.0,6,38000,16.93,103.2,5,545000
Honda,Civic,Dealer,Petrol,Manual,2441000.0,12,101689,13.5,130.0,5,465000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,10,132734,12.8,102.0,8,955000
Maruti,Swift Dzire,Individual,Petrol,Manual,890500.0,5,28117,20.85,83.14,5,615000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,8,56000,23.4,74.0,5,359000
Maruti,Baleno,Individual,Diesel,Manual,869356.8464730291,3,70000,27.39,74.0,5,600000
Datsun,GO,Individual,Petrol,Manual,715500.0,5,120000,20.62,67.0,7,200000
Maruti,Baleno,Individual,Petrol,Manual,839000.0,2,40000,21.4,83.1,5,525000
Maruti,Swift,Individual,Petrol,Manual,779500.0,7,50000,18.6,85.8,5,450000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,6,65000,12.99,100.6,7,850000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,10,50000,20.92,67.1,5,145000
Mercedes-Benz,GLS,Dealer,Diesel,Automatic,13000000.0,4,32000,11.0,258.0,7,7000000
Honda,City,Dealer,Petrol,Manual,1584000.0,8,57000,17.0,118.0,5,590000
Maruti,Wagon R,Individual,CNG,Manual,613000.0,8,140000,26.6,58.16,5,275000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,5,60000,23.95,67.05,5,280000
Hyundai,Verna,Dealer,Diesel,Manual,1458305.7553956835,7,30666,22.32,126.3,5,565000
BMW,3,Dealer,Petrol,Automatic,5468136.363636363,8,50000,14.59,245.0,5,1800000
Skoda,Superb,Dealer,Petrol,Manual,3678000.0,9,80000,13.14,160.0,5,395000
Skoda,Rapid,Dealer,Petrol,Automatic,1228091.836734694,5,39000,14.3,103.52,5,625000
Hyundai,Verna,Individual,Petrol,Manual,1458305.7553956835,9,44906,17.01,121.3,5,580000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,8,45000,23.4,74.0,5,374000
Mahindra,Bolero,Dealer,Diesel,Manual,966500.0,5,60240,15.96,62.1,7,665000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,10,90000,19.3,73.9,5,250000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,13,124000,19.81,68.05,5,150000
BMW,X3,Dealer,Diesel,Automatic,7814000.0,8,65000,16.09,184.0,5,2150000
Mahindra,Bolero,Individual,Diesel,Manual,956500.0,9,100000,15.96,62.1,7,400000
Maruti,Vitara,Dealer,Diesel,Automatic,1081500.0,3,35000,24.3,88.5,5,975000
Honda,WR-V,Individual,Petrol,Manual,1061000.0,3,40000,17.5,88.7,5,700000
BMW,X4,Individual,Diesel,Automatic,7872500.0,2,10000,16.78,190.0,5,5500000
Honda,City,Individual,Diesel,Manual,1547000.0,6,75000,26.0,98.6,5,550000
Hyundai,Grand,Individual,Petrol,Manual,707119.5054945055,5,35000,18.9,82.0,5,420000
Volkswagen,Vento,Individual,Petrol,Manual,1281000.0,10,110000,15.8,105.0,5,250000
Maruti,Swift,Dealer,Petrol,Manual,797000.0,4,37000,20.4,81.8,5,565000
Renault,KWID,Dealer,Petrol,Manual,506758.6206896552,5,14000,22.3,53.26,5,370000
Mahindra,Bolero,Individual,Diesel,Manual,977591.5032679739,4,80000,16.5,70.0,7,750000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,7,60000,20.36,78.9,5,276000
Skoda,Superb,Dealer,Petrol,Automatic,3819000.0,5,65000,14.67,177.46,5,1525000
Maruti,Baleno,Dealer,Petrol,Manual,931000.0,4,26000,21.4,83.1,5,725000
Toyota,Fortuner,Dealer,Diesel,Automatic,4440000.0,4,46975,12.9,174.5,7,3080000
Maruti,Wagon R,Dealer,CNG,Manual,614000.0,8,69000,26.2,58.2,5,290000
Toyota,Innova,Individual,Diesel,Manual,2486142.8571428573,8,120000,12.99,100.6,8,955000
Datsun,RediGO,Individual,Petrol,Automatic,432500.0,2,20000,22.5,67.0,5,270000
Hyundai,Grand,Individual,Petrol,Manual,749500.0,6,10000,18.9,82.0,5,450000
Volkswagen,Polo,Dealer,Petrol,Automatic,919000.0,3,18000,17.21,103.6,5,865000
Ford,Ecosport,Dealer,Diesel,Manual,1198500.0,2,14000,23.0,98.96,5,1245000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,10,7000,19.7,46.3,5,150000
Hyundai,Grand,Individual,Petrol,Automatic,749500.0,3,25000,18.9,81.86,5,480000
Toyota,Fortuner,Dealer,Diesel,Automatic,4440000.0,3,25344,12.9,174.5,7,3485000
Hyundai,Verna,Dealer,Petrol,Manual,1350500.0,6,60000,17.43,105.5,5,570000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,2,23368,20.14,88.5,5,810000
Toyota,Innova,Dealer,Diesel,Manual,2541500.0,5,46000,13.68,147.51,8,1650000
Hyundai,Verna,Dealer,Petrol,Manual,1350500.0,6,30000,17.1,121.3,5,635000
Hyundai,i20,Dealer,Petrol,Manual,1081004.213483146,3,39000,18.6,81.83,5,795000
Honda,City,Dealer,Diesel,Manual,1617000.0,5,50000,26.0,98.6,5,660000
Honda,City,Dealer,Petrol,Automatic,1494500.0,9,64498,15.6,116.3,5,450000
Maruti,Baleno,Dealer,Diesel,Manual,869356.8464730291,4,52000,27.39,74.0,5,575000
Maruti,Wagon R,Individual,Petrol,Manual,602000.0,7,50000,20.51,67.04,5,260000
Ford,Figo,Individual,Petrol,Manual,769500.0,11,80000,15.6,70.0,5,250000
Volkswagen,Polo,Dealer,Petrol,Manual,928383.0409356725,6,32000,16.2,74.0,5,615000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,4,19744,24.0,73.97,5,540000
Maruti,Eeco,Dealer,Petrol,Manual,490000.0,4,19955,15.37,73.0,5,390000
Maruti,Swift,Individual,Petrol,Manual,811500.0,1,5000,21.21,81.8,5,610000
Honda,WR-V,Dealer,Diesel,Manual,1285000.0,4,34052,25.5,98.6,5,1005000
Toyota,Innova,Dealer,Diesel,Automatic,2541500.0,4,52000,11.36,171.5,7,1965000
Ford,Figo,Individual,Diesel,Manual,961000.0,10,110000,20.0,68.0,5,250000
Hyundai,Verna,Individual,Petrol,Manual,1284000.0,7,43000,17.43,105.5,5,600000
Audi,A6,Dealer,Diesel,Automatic,6801100.0,7,44000,17.68,174.33,5,1751000
Volkswagen,Polo,Dealer,Petrol,Automatic,949000.0,5,29000,17.21,103.5,5,665000
Maruti,Baleno,Dealer,Petrol,Manual,931000.0,5,34114,21.01,81.8,5,639000
Hyundai,Grand,Dealer,Petrol,Automatic,752000.0,7,34400,18.9,82.0,5,515000
Maruti,Wagon R,Dealer,Petrol,Automatic,667500.0,5,45800,21.79,67.05,5,455000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,2,26000,24.3,88.5,5,875000
Maruti,Ertiga,Dealer,Petrol,Manual,1060500.0,3,12998,17.5,91.1,7,899000
Maruti,Swift Dzire,Individual,Petrol,Manual,824000.0,10,70000,17.5,85.8,5,240000
Hyundai,i10,Dealer,Petrol,Automatic,752000.0,10,45854,16.95,78.9,5,330000
Mercedes-Benz,E-Class,Dealer,Diesel,Automatic,8617000.0,10,56000,14.21,203.0,5,1235000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,10,86000,19.3,73.9,5,420000
Maruti,Ciaz,Dealer,Diesel,Manual,1159571.9424460432,4,55000,26.21,88.5,5,675000
Honda,City,Dealer,Petrol,Manual,1494500.0,5,19117,17.4,117.3,5,765000
Maruti,Ertiga,Individual,Diesel,Manual,1038372.0,5,37000,24.52,88.5,7,810000
Hyundai,Creta,Individual,Diesel,Manual,1630728.5714285714,4,35000,21.38,88.7,5,890000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,5,47350,25.2,74.0,5,640000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,4,44000,24.3,88.5,5,950000
Hyundai,Santro,Individual,Petrol,Manual,639939.0243902439,2,10000,20.3,68.0,5,450000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,6,70000,28.4,74.0,5,500000
Hyundai,i20,Dealer,Petrol,Manual,1112000.0,3,5436,18.6,81.83,5,875000
Mahindra,Scorpio,Dealer,Diesel,Manual,1730985.3556485353,2,30000,16.36,120.0,7,1300000
BMW,5,Dealer,Diesel,Automatic,8314500.0,10,71000,16.73,218.0,5,1750000
Maruti,Alto,Individual,Petrol,Manual,409500.0,5,25000,22.74,47.3,5,290000
Hyundai,Tucson,Dealer,Petrol,Automatic,3070277.777777778,3,12000,12.95,152.88,5,1765000
Honda,City,Individual,Diesel,Manual,1681500.0,7,100000,26.0,98.6,5,550000
Renault,Duster,Dealer,Petrol,Automatic,1509000.0,2,7131,14.99,104.5,5,1099000
Maruti,Dzire VXI,Dealer,Petrol,Automatic,824000.0,4,30500,24.12,88.5,5,675000
Hyundai,i20,Dealer,Petrol,Automatic,1057500.0,3,20000,17.4,81.86,5,795000
Maruti,Alto,Individual,Petrol,Manual,392000.0,6,15000,22.74,47.3,5,295000
Honda,Amaze,Dealer,Diesel,Manual,933984.0255591054,6,63000,25.8,98.6,5,455000
BMW,X1,Dealer,Diesel,Automatic,5075000.0,5,55000,20.68,188.0,5,2050000
BMW,5,Dealer,Diesel,Automatic,7896307.692307692,3,23000,18.59,261.49,5,5150000
Datsun,RediGO,Individual,Petrol,Manual,448000.0,4,40000,22.7,53.64,5,280000
Ford,Figo,Individual,Petrol,Manual,770000.0,5,30000,18.16,86.8,5,550000
Maruti,Ciaz,Individual,Diesel,Manual,1159571.9424460432,5,35000,28.09,88.5,5,750000
Hyundai,Santro,Dealer,Petrol,Automatic,666000.0,2,6932,20.3,68.07,5,650000
Honda,Jazz,Dealer,Petrol,Manual,1007731.4814814815,12,53000,16.0,90.0,5,225000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,8,50000,20.92,67.1,5,210000
Maruti,Baleno,Dealer,Petrol,Manual,869356.8464730291,5,38953,21.01,81.8,5,611000
Honda,Amaze,Dealer,Petrol,Manual,909000.0,3,17362,18.6,88.76,5,825000
Hyundai,Verna,Dealer,Diesel,Manual,1569000.0,6,56000,23.9,126.2,5,585000
Volkswagen,Vento,Dealer,Diesel,Manual,1329465.9090909092,9,98078,20.54,103.6,5,451000
Volkswagen,Polo,Dealer,Petrol,Manual,928383.0409356725,6,7000,16.2,74.0,5,615000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,10,68000,20.36,78.9,5,286000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,8,130000,22.9,74.0,5,420000
Ford,Figo,Individual,Petrol,Manual,770000.0,7,105000,15.6,70.02,5,285000
Renault,KWID,Dealer,Petrol,Manual,506758.6206896552,4,8905,25.17,53.3,5,349000
Ford,Figo,Individual,Diesel,Manual,960000.0,4,80000,25.83,99.0,5,520000
Toyota,Innova,Individual,Diesel,Manual,2486142.8571428573,12,180000,12.8,102.0,7,430000
Volkswagen,Vento,Dealer,Petrol,Manual,1334000.0,8,40000,15.04,103.6,5,385000
Honda,City,Dealer,Petrol,Manual,1503000.0,11,54000,17.4,117.3,5,375000
Maruti,Swift,Dealer,Petrol,Manual,811500.0,7,98145,18.6,85.8,5,380000
Maruti,Ertiga,Individual,Diesel,Manual,1038372.0,9,50000,20.77,88.76,7,600000
